"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"drop_dat_Range";-2,8880201541419e-06;9,33935006017483e-06;3,17145266725782e-06;6,29067290699197
"blck_vce_Range";0,00023467052103001;-0,000138364139664844;4,97062342538841e-05;115,536052956137
"blck_dat_Range";2,2571888756732e-06;1,13789790857069e-06;1,69950599744168e-06;3,68463673347895
"unan_vce_Range";0,00169243013879455;-0,00126671346529619;0,000222251404092769;176,220597152528
"unan_dat_Range";-8,50300948476385e-06;-9,48585438463406e-07;-4,74488241734607e-06;8,56401400130279
"plcd_vce_Range";0,00283215135651838;-0,00186949826525088;0,000498693577424891;187,952298343606
"plcd_dat_Range";4,73751235568309e-05;-5,0504519308907e-05;-1,23969743463121e-06;25,6997415450511
"recv_vce_Range";0,00229628506696729;-0,00144499378410343;0,000438763063861303;174,651312246752
"recv_sms_Range";-1,00698011451007e-05;4,80548503292915e-07;-4,85627596882747e-06;3,70626178997565
"comp_vce_Range";0,00212165935461696;-0,00106962828461512;0,000536220040043248;175,619157400748
"comp_dat_Range";2,28678840370581e-05;-1,28423100668621e-05;5,04717492496517e-06;22,8996355926328
"custcare_Range";0,000627261092052276;-0,000360743655191251;0,00013644367558501;75,2327102389498
"ccrndmou_Range";0,000654074226736692;-0,000487618956288315;8,64365023693042e-05;91,1333494024061
"cc_mou_Range";0,00122254074255072;-0,000669082018372773;0,000283959546282476;110,987235480749
"inonemin_Range";0,00149746156736354;-0,000793714618895306;0,00035973980075106;166,484861275214
"threeway_Range";5,30438190319688e-05;-1,1593665951458e-06;2,61204085788673e-05;47,640775711422
"mou_cvce_Range";0,00173550894812343;-0,000877440699710131;0,000436398276082115;213,496789836985
"mou_cdat_Range";2,21364476632741e-06;-4,68206243345153e-05;-2,23268345744929e-05;31,7697934725031
"mou_rvce_Range";0,00190477970381476;-0,00098978990505349;0,000469406989186728;198,579695599602
"owylis_vce_Range";0,00116470553712237;-0,000601230438432689;0,000288268695288149;160,531813191161
"mouowylisv_Range";0,00183658232862264;-0,00112748627404374;0,000366496357214144;201,183349753852
"iwylis_vce_Range";0,00134483135285433;-0,000938455286117988;0,000210455160180063;120,497741018661
"mouiwylisv_Range";0,00161548305108351;-0,00119047847592797;0,000223154190980867;168,169160590848
"peak_vce_Range";0,00227046318059546;-0,00125259881562049;0,000521965892939898;190,894031692693
"peak_dat_Range";2,6155909196293e-05;-4,124812375186e-05;-7,13390885851485e-06;17,3830543165264
"mou_peav_Range";0,00187018693780144;-0,000874585554208179;0,000507546765355984;214,864255300147
"mou_pead_Range";8,70779140799346e-06;2,52526346572105e-06;5,58280933591929e-06;24,8263317132258
"opk_vce_Range";0,00202984723953476;-0,00153030269712728;0,000262210945939031;181,946996451024
"opk_dat_Range";7,24295892239476e-06;1,31990536676346e-05;1,01824462250077e-05;18,2338818708095
"mou_opkv_Range";0,00185326633161987;-0,00115438629883563;0,000360644132617122;210,280907774738
"mou_opkd_Range";2,88718632891376e-06;5,64848932450327e-06;4,27255832650375e-06;25,9917895783698
"drop_blk_Range";0,000760919885377773;-0,000349419784757723;0,000208354913395987;149,764318944018
"attempt_Range";0,00291305045791294;-0,00191105612446399;0,000516822597280681;185,890407110721
"complete_Range";0,00222205121254829;-0,00136602313342583;0,000440294225588907;178,582013730091
"callfwdv_Range";-3,81439770765271e-06;6,77426199440896e-07;-1,58353671814234e-06;2,18934906381006
