"";"OOB";"0";"1"
"1";0,470084507042254;0,424556707929073;0,51656609358989
"2";0,474045087786127;0,412483691547071;0,536677378789996
"3";0,471349250416435;0,410638415273409;0,532826730736995
"4";0,469858375145209;0,409024031387935;0,531665753151627
"5";0,469403312619834;0,405184675384262;0,534521261747464
"6";0,465830929664966;0,405113986444855;0,527563987828888
"7";0,46691208315288;0,401796844774965;0,533010428939215
"8";0,459967163478965;0,394861593160078;0,526060241481545
"9";0,459274440617803;0,393297542152504;0,52624856303487
"10";0,4572567950467;0,384221055263816;0,531351739884149
"11";0,454125371137038;0,378097887002366;0,531280279732064
"12";0,451805344068751;0,373923127899271;0,530823213010043
"13";0,451747261443625;0,37188339880091;0,532790668400957
"14";0,450342287604819;0,363012849646738;0,538941985244802
"15";0,448268690859936;0,359269813736423;0,538538873994638
"16";0,448480186286332;0,358107271150749;0,54013987185393
"17";0,448834937329814;0,35251382811855;0,54653937947494
"18";0,44665904603554;0,34758563763929;0,547163491731212
"19";0,44767031048672;0,345850699459415;0,550973414276743
"20";0,446979614737236;0,341929361280739;0,553564700464688
"21";0,445224835840745;0,342162808928498;0,549796960689915
"22";0,444885407359694;0,340113040967037;0,551197253851306
"23";0,443804932782014;0,328478897644292;0,560825519089082
"24";0,443825711139277;0,324312059078345;0,565095445411922
"25";0,442392004488125;0,324435826560502;0,562081379772271
"26";0,442911463419702;0,323734477494946;0,563839584728734
"27";0,441269973195919;0,320764057923182;0,563546550569323
"28";0,440958297836973;0,315565823672594;0,56819323509712
"29";0,439981715045609;0,311068938487561;0,570788680509042
"30";0,438631121823509;0,310161310285078;0,568988613529806
"31";0,437550647245829;0,307355914022856;0,569658405894173
"32";0,436220832380992;0,302528982218738;0,571877093101139
"33";0,437342863673198;0,302033912290111;0,574639986604153
"34";0,437529868888566;0,300136144230373;0,576942397856664
"35";0,436220832380992;0,297537027105079;0,576942397856664
"36";0,435763708521204;0,29931102768266;0,574221366376423
"37";0,435888378664783;0,296876933866909;0,576942397856664
"38";0,43586760030752;0,294896654152399;0,578909912926993
"39";0,435431254804995;0,295309212426255;0,577612190221031
"40";0,43553514659131;0,29563925904534;0,577486604152713
"41";0,434620898871735;0,290069722348282;0,58129604822505
"42";0,434828682444366;0,290688559759066;0,581086738111185
"43";0,433935213082054;0,289409629110112;0,58058439383791
"44";0,433789764581212;0,287676884359916;0,582049564634963
"45";0,433020965362478;0,28726432608606;0,580919290020094
"46";0,433062522077005;0,286810511984818;0,581463496316142
"47";0,431130134851539;0,282148603490243;0,582300736771601
"48";0,432813181789848;0,281942324353315;0,585900870730074
"49";0,431109356494276;0,281736045216387;0,582677494976557
"50";0,430797681135329;0,278930648954165;0,584896182183523
"51";0,42998732520207;0,27794050909691;0,584268251841929
"52";0,431898934070272;0,278559346507694;0,587491627595445
"53";0,430589897562699;0,276702834275341;0,586738111185533
"54";0,430111995345648;0,276496555138413;0,58598459477562
"55";0,431088578137013;0,277156648376583;0,587282317481581
"56";0,430070438631122;0,274516275423904;0,587910247823175
"57";0,428823737195337;0,272164693262923;0,587784661754856
"58";0,429488644627756;0,270060646066257;0,59125920964501
"59";0,428470505121865;0,269606831965015;0,589668452779638
"60";0,428262721549234;0,270101901893642;0,588747488278634
"61";0,427992602904814;0,263047155410702;0,595361687876758
"62";0,427847154403973;0,261726968934362;0,596408238446082
"63";0,428138051405656;0,261891992243904;0,596826858673811
"64";0,428262721549234;0,260736829077107;0,598250167448091
"65";0,428512061836391;0,258055200297042;0,601473543201608
"66";0,429696428200387;0,260159247493709;0,601724715338245
"67";0,428782180480811;0,257147572094558;0,60293871399866
"68";0,42944708791323;0,254300920004951;0,607166778298727
"69";0,427701705903131;0,253310780147696;0,604655056932351
"70";0,428886072267127;0,252774454391683;0,607585398526457
"71";0,427784819332184;0,250546639712859;0,60762726054923
"72";0,4288445155526;0,251660547052271;0,60863194909578
"73";0,427119911899765;0,250010313956846;0,606831882116544
"74";0,426891349969871;0,250587895540245;0,60578533154722
"75";0,426974463398924;0,24621477783737;0,610390154052244
"76";0,426704344754504;0,247617475968481;0,608422638981916
"77";0,426995241756187;0,247081150212468;0,609552913596785
"78";0,425644648534087;0,244028218985932;0,609929671801742
"79";0,427099133542502;0,241759148479723;0,615162424648359
"80";0,424730400814512;0,240108915384298;0,612064634963161
"81";0,424813514243564;0,241511613515409;0,610808774279973
"82";0,425540756747772;0,240686496967697;0,613111185532485
"83";0,424792735886301;0,238499938116259;0,613822839919625
"84";0,425727761963139;0,23425058789554;0,62001841929002
"85";0,425893988821244;0,2332191922109;0,621399866041527
"86";0,427140690257028;0,232971657246586;0,624162759544541
"87";0,426080994036611;0,232064029044102;0,622948760884126
"88";0,42647578282461;0,232517843145344;0,623283657066309
"89";0,425145967959773;0,23057881925822;0,622572002679169
"90";0,425893988821244;0,231775238252403;0,62286503683858
"91";0,425790097034928;0,229836214365279;0,624623241795044
"92";0,425810875392191;0,228351004579397;0,626172136637642
"93";0,424979741101669;0,227855934650769;0,625
"94";0,425727761963139;0,228639795371096;0,62571165438714
"95";0,424792735886301;0,227814678823384;0,624665103817816
"96";0,424065493382093;0,22624695738273;0,624790689886135
"97";0,424979741101669;0,228351004579397;0,624497655726725
"98";0,423982379953041;0,226329469037502;0,624539517749498
"99";0,423421364306938;0,223977886876521;0,625795378432686
"100";0,422174662871153;0,223565328602665;0,623702277294039
"101";0,423712261308621;0,224266677668221;0,626088412592096
"102";0,423442142664201;0,22286397953711;0,626967515070328
"103";0,42221621958568;0,221832583852469;0,625544206296048
"104";0,422673343445467;0,222368909608482;0,625920964501005
"105";0,422631786730941;0,220429885721358;0,627804755525787
"106";0,422299333014732;0,219893559965345;0,627679169457468
"107";0,421738317368629;0,219357234209332;0,627093101138647
"108";0,422507116587363;0,220347374066587;0,627637307434695
"109";0,422091549442101;0,218697140971162;0,628474547890154
"110";0,422839570303572;0,219439745864103;0,629228064300067
"111";0,422714900159993;0,21853211766162;0,629897856664434
