"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"drop_dat_Range";-6,41802476708202e-06;1,10645988225871e-05;2,25385522183649e-06;4,6171200913454
"blck_vce_Range";0,00037023359378775;-0,000104521214061338;0,000134510888628879;82,2470078236203
"blck_dat_Range";-4,49991077444337e-06;6,43897231249204e-06;9,68229286328484e-07;2,56013668822391
"unan_vce_Range";0,00154697316498918;-0,00121031288648858;0,000177965865268986;122,662484142094
"unan_dat_Range";-3,84525717160891e-06;-8,19542945242986e-06;-6,02922239331009e-06;6,12250990630007
"plcd_vce_Range";0,00275945683380387;-0,00210466827354998;0,000343971250803423;128,273152103283
"plcd_dat_Range";-3,88447210517134e-06;2,4430166129802e-05;1,01489776099438e-05;18,097085846565
"recv_vce_Range";0,00259653791357858;-0,00192584905405844;0,000351314757197561;124,683849604328
"recv_sms_Range";1,65008690705197e-06;6,44282264205465e-07;1,14057154065488e-06;2,36022618808343
"comp_vce_Range";0,00242193391613136;-0,00163360552073465;0,000406666054876046;125,769741833128
"comp_dat_Range";4,76070096772073e-06;3,93018742020983e-06;4,47906659886222e-06;15,8699315917585
"custcare_Range";0,000438286487934833;-0,000230497966995707;0,000106887181275962;52,3987987765108
"ccrndmou_Range";0,00129700485171446;-0,000880336117925702;0,000216897204240792;63,535324833393
"cc_mou_Range";0,00136344246511772;-0,000868620416136904;0,000255811317076133;78,8422827287464
"inonemin_Range";0,00163566558310518;-0,00116889941050533;0,000245250474105962;115,313055687894
"threeway_Range";6,08464531700693e-05;-2,00209066545389e-05;2,07728841000219e-05;32,6840007016474
"mou_cvce_Range";0,00184883632961211;-0,00115608745132547;0,00035717824594112;151,401968766642
"mou_cdat_Range";5,6595110438651e-05;-2,9400724736115e-06;2,71566368356581e-05;23,0689701312309
"mou_rvce_Range";0,00192954366207397;-0,00109148909065625;0,000429850639128879;141,154491075659
"owylis_vce_Range";0,00168381864293677;-0,00113870637170429;0,000279323508286606;112,049200215446
"mouowylisv_Range";0,0016963704739899;-0,000977214296494681;0,000368099826096482;140,930008997301
"iwylis_vce_Range";0,00098464491574493;-0,000782697977974538;0,000106427003261787;81,4707508888176
"mouiwylisv_Range";0,00181862077279504;-0,00110299527400022;0,000368545849680262;116,593454194018
"peak_vce_Range";0,00225581272358906;-0,00125034627492573;0,000517021226503029;134,427108274157
"peak_dat_Range";7,33800771583684e-06;-1,252657841904e-05;-2,46876086253346e-06;11,9555478895593
"mou_peav_Range";0,00211950000362146;-0,00115203693350791;0,000495693749083662;152,899034818849
"mou_pead_Range";4,18121778572943e-05;1,29933421583539e-05;2,73183915232908e-05;16,2682229246094
"opk_vce_Range";0,00206752251833366;-0,00144759829331693;0,000322689113369155;126,244126105297
"opk_dat_Range";-1,53069754080557e-05;8,86719984996083e-06;-3,28153806433322e-06;13,2935340957565
"mou_opkv_Range";0,00180806436775032;-0,00111533671687397;0,000354558208487667;147,056414846563
"mou_opkd_Range";2,36925413710409e-05;-5,09710928403363e-05;-1,35751999105663e-05;17,6445399333349
"drop_blk_Range";0,000987920847032774;-0,000411686756788823;0,000293800359750947;105,787461982804
"attempt_Range";0,0027972799857624;-0,00197133589978992;0,000429248383397408;129,725882441032
"complete_Range";0,00232517493898209;-0,00156026034491448;0,000396866026530451;125,847056823608
"callfwdv_Range";-2,88288542541145e-06;2,28163218278232e-06;-3,19438008452352e-07;1,38918127423492
"callwait_Range";0,000666835363008311;-0,000530670072398745;7,16683880899738e-05;48,6518484472146
"months";0,0100311316834018;-0,00200275343678013;0,00405233028143505;283,942205218966
"uniqsubs";0,000498302811942865;-0,000137331846399397;0,000183479830703456;61,6796525049809
"actvsubs";0,000315865798933927;-5,87471941478886e-05;0,000129719826821181;35,3153022782422
"crtcount";-1,73294661637304e-05;1,39070128270684e-05;-1,86127652301627e-06;9,89152983537146
"new_cell";-4,16869789402073e-06;-2,89933869474142e-05;-1,68287757424616e-05;33,856111238907
"crclscod";4,19137589455431e-05;8,32824172774992e-05;6,23859447746502e-05;371,608295220386
"asl_flag";0,00061286323015303;-0,000117466075248156;0,000250529693884032;18,1094793127586
"totcalls";0,00520860792913597;-0,0035255214247024;0,000871303195459218;170,355784601989
"totmou";0,0039822334716302;-0,00243625281315229;0,000794946892198049;166,628096717919
"totrev";0,00424331722105318;-0,00206616580075335;0,00110894890189462;182,428567784678
"adjrev";0,0047057447194363;-0,00235136723236143;0,00119671251913033;191,768738368594
"adjmou";0,00375279332392493;-0,00231573391448368;0,000739006714031871;166,671085026468
"adjqty";0,00501224445684374;-0,00356416857672328;0,000754963138963248;171,037626006001
"avgrev";0,00351968678527616;-0,00237222025875993;0,000593048040487227;176,484553969369
"avgmou";0,00373934042974168;-0,00293271182540109;0,000426598969395736;167,349536486245
"avgqty";0,00578844866213873;-0,00436417350086154;0,000742737894840908;177,242258486261
